name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;410;0;816;3163;1118;3163;1070;0
header;242;206;242;240;1867;240;1867;206
A;1040;270;1040;296;1062;296;1062;270
B;1012;457;1012;475;1026;475;1026;457
B;596;502;596;521;611;521;611;502
B;1049;935;1049;963;1069;963;1069;935
B;834;1052;834;1072;848;1072;848;1052
A;924;1506;924;1507;924;1507;924;1506
C;1052;1605;1052;1633;1073;1633;1073;1605
B;863;1691;863;1709;878;1709;878;1691
D;807;1738;807;1757;821;1757;821;1738
D;1062;2283;1062;2308;1082;2308;1082;2283
