name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;385;0;385;3157;1225;3157;1225;0
header;389;198;389;241;2018;241;2018;198
A;1188;259;1188;287;1212;287;1212;259
B;1190;932;1190;958;1208;958;1208;932
D;1160;952;1160;968;1169;968;1169;952
C;1188;1600;1188;1628;1209;1628;1209;1600
A;854;1978;854;1979;857;1979;857;1978
A;998;2183;998;2192;1003;2192;1003;2183
D;1185;2266;1185;2296;1211;2296;1211;2266
A;847;2775;847;2786;854;2786;854;2775
A;856;2866;856;2871;861;2871;861;2866
B;706;2906;706;2921;727;2921;727;2906
