name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;530;0;721;3173;1165;3173;1141;0
header;317;201;317;242;1954;242;1954;201
A;1125;268;1125;295;1147;295;1147;268
A;686;921;686;932;694;932;694;921
B;1122;951;1122;978;1142;978;1142;951
A;879;1240;879;1252;886;1252;886;1240
C;1118;1628;1118;1656;1139;1656;1139;1628
D;813;1745;813;1758;820;1758;820;1745
D;1123;2292;1123;2318;1143;2318;1143;2292
B;809;2333;809;2352;824;2352;824;2333
A;1112;2409;1112;2410;1112;2410;1112;2409
B;747;2689;747;2712;765;2712;765;2689
