name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1042;0;1189;3270;2230;3270;1846;0
header;1176;8;1176;58;1997;58;1997;8
A;1291;133;1291;142;1296;142;1296;133
A;1642;188;1642;206;1651;206;1651;188
A;1816;779;1816;787;1827;787;1827;779
B;1735;817;1735;840;1742;840;1742;817
A;1858;851;1858;854;1858;854;1858;851
A;1506;1616;1506;1621;1510;1621;1510;1616
B;1519;1665;1519;1689;1532;1689;1532;1665
B;1899;2073;1899;2097;1917;2097;1917;2073
A;1937;2112;1937;2128;1963;2128;1963;2112
A;1827;2129;1827;2130;1831;2130;1831;2129
A;1971;2136;1971;2147;1978;2147;1978;2136
A;1164;2634;1164;2646;1166;2646;1166;2634
A;1230;2673;1230;2685;1240;2685;1240;2673
A;1168;2712;1168;2723;1170;2723;1170;2712
